MASV,INDEX_F_MAMH,list_score,list_similarity,prediction,F_MAMH,F_MAKH,TKET
25914044,105.0,"7.5,8.5,7.0,8.0,6.5","0.6872523701816657,0.6843072302514333,0.6816131995563417,0.656813960202577,0.6468347537254852",7.507469225499511,505027,MT,7.5
25956818,2.0,"8.0,8.0,5.0,5.5,6.0","0.8135772514863984,0.7859489454070531,0.6779501451748361,0.6237693837036942,0.5659636933313711",6.637174537132961,CO2007,MT,5.5
25991325,2.0,"4.5,1.5,8.5,5.5,2.0","0.8135772514863984,0.7926766876252196,0.7859489454070531,0.7676629016156078,0.7604327273231274",4.406218060518199,CO2007,MT,0.0
26167896,26.0,"6.5,6.0,0.0,6.5,6.5","0.7746719110216017,0.7488428100612825,0.7354064135401271,0.7350028479735427,0.7206067309127178",5.112324546329639,1004,MT,7.5
26167896,34.0,"8.0,9.0,3.5,3.5,6.5","0.799456737136398,0.761684795759078,0.7588447849240082,0.7588447849240082,0.7125220394295874",6.117637408049292,505005,MT,6.5
26167896,35.0,"6.5,8.0,3.5,3.5,9.0","0.7689197505711695,0.7570569573013283,0.7518201426885993,0.7518201426885993,0.7436471634209098",6.098168204325989,505004,MT,6.0
26167896,39.0,"9.0,9.0,3.5,3.5,3.5,3.5","0.7846649206036909,0.7846649206036909,0.7742200534289769,0.7742200534289769,0.7742200534289769,0.7742200534289769",5.349748302165212,501302,MT,9.0
26167896,39.0,"9.0,9.0,3.5,3.5,3.5,3.5","0.7846649206036909,0.7846649206036909,0.7742200534289769,0.7742200534289769,0.7742200534289769,0.7742200534289769",5.349748302165212,501302,MT,9.0
26207510,23.0,"7.5,7.0,5.5,5.0,5.5","0.8147800709339741,0.7457214123517129,0.7354064135401271,0.7310709935711958,0.7264323849888568",6.134784357161866,503006,MT,5.0
26207510,37.0,"6.0,5.0,5.5,7.0,5.5","0.7853239282993838,0.783746358516305,0.7584923591610558,0.7505934240118542,0.7350028479735427",5.795471273332465,506002,MT,5.5
26207510,96.0,"5.0,7.0,5.5,7.0,6.0","0.675997988585627,0.6477233263177035,0.6324994922722231,0.6318959388843283,0.6309702485683751",6.089271129037467,505002,MT,9.0
26207510,105.0,"6.0,7.0,6.0,5.5,7.0","0.6873837497409271,0.6872523701816657,0.656813960202577,0.6468347537254852,0.6058616418832689",6.29526595185907,505027,MT,5.5
26260391,22.0,"6.0,7.5,5.5,6.0,6.0","0.7468789352761178,0.7280526360535484,0.7162825998405492,0.6925847024899596,0.6770229518622503",6.206114680858082,505003,MT,6.0
26260391,25.0,"5.5,0.0,0.0,5.0,7.5","0.622223542957218,0.5902928122457466,0.5702090705054159,0.4711484161105644,0.29119014534364573",3.1283683620745917,CO3001,MT,0.0
26260391,34.0,"6.0,7.5,6.0,5.5,4.5,4.5","0.799456737136398,0.7823251660548002,0.7442008859595232,0.7125220394295874,0.7039100040133771,0.7039100040133771",5.708859939333504,505005,MT,6.0
26327018,55.0,"9.0,6.5,8.5","0.7642366835112785,0.6831831256827722,0.5536414052209502",8.008137031231378,503004,MT,7.0
26340127,18.0,"5.0,6.0,8.0,7.5,7.0,7.0","0.8208551629677354,0.7833712510128787,0.7622902456308084,0.7611984455410121,0.7587075114185058,0.7587075114185058",6.723970680429138,CO2011,MT,7.0
26340127,24.0,"7.0,8.0,7.5,6.0,7.0","0.8697646385512399,0.8470115738508361,0.8287667523107037,0.8015527718453053,0.7938243881412995",7.111048309147055,PH1003,MT,7.0
26340127,44.0,"6.0,5.0,7.0,7.0,8.0","0.7528535798297048,0.7292923134243101,0.7245890495818732,0.7245890495818732,0.7102014869143642",6.587745100704529,SP1003,MT,8.0
26423812,51.0,"7.0,9.5,3.5,4.5,8.5,8.5","0.9076131526079765,0.7989536768626145,0.7491191779652814,0.7485508311343131,0.7416002770232514,0.7416002770232514",6.942162602978973,506003,MT,5.0
26423812,71.0,"8.0,5.5,5.0,3.5,8.5,8.5","0.7490526714219616,0.7434764979011416,0.7246272051376997,0.7103179598733865,0.7093955932876009,0.7093955932876009",6.499951727536319,700211,MT,5.5
26556545,4.0,"9.0,8.0,8.0,8.0,7.0","0.789145046403185,0.7729403672146343,0.7580170663465194,0.7483390981908294,0.739566776124141",8.013019475186637,CO1009,MT,10.0
26556545,5.0,"8.0,8.5,8.0,7.0,6.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",7.522605658794611,CO1005,MT,6.0
26556545,44.0,"8.0,9.0,9.0,9.5,9.0","0.7292923134243101,0.7245890495818732,0.7102014869143642,0.7071710344662547,0.7024199173992324",8.894868189703432,SP1003,MT,8.0
26561309,1.0,"7.5,7.0,5.0,7.0,7.0","0.7571597756553327,0.7570368723256772,0.755511107800725,0.7355845187625424,0.7355845187625424",6.69727890268935,CO2003,MT,8.0
26561309,20.0,"7.5,5.0,7.0,7.0,7.0","0.7676629016156078,0.7631152005607722,0.7625373512822752,0.7437224246681873,0.7437224246681873",6.697838831657963,PH1005,MT,7.0
26561309,69.0,"7.0,6.5,5.0,5.0,7.5","0.7058597098621235,0.6686571639201446,0.6654305203499311,0.6585985626663247,0.6522556066444741",6.2072765592418415,CO3059,MT,6.0
26584022,6.0,"6.5,5.0,6.5,6.5,7.0","0.7613044861152621,0.6982949116229777,0.6872217939622958,0.68296015845712,0.6819070573319794",6.298817902732574,MT2001,MT,0.0
26584022,8.0,"6.5,6.5,6.5,0.0,0.0","0.6772027468873042,0.6383096339089153,0.6219286378535309,0.6176834072065484,0.6176834072065484",3.969155172271011,MT1005,MT,2.0
26584022,20.0,"6.5,6.5,6.5,7.0,5.5","0.7676629016156078,0.7625373512822752,0.7445166160969994,0.7184681413952818,0.7121937756264879",6.404743961329717,PH1005,MT,6.5
26584022,63.0,"5.0,5.5,6.5,6.5,6.5","0.795573450854194,0.7949946147708993,0.78930819772721,0.7821438022826458,0.7456546769215654",5.99116676232082,IM3001,MT,7.5
26661573,85.0,"8.0,6.0,9.12,8.5,5.0","0.6767479314046185,0.6283833095824445,0.6165315901949686,0.6052400022554199,0.5314648563822258",7.3924779507871925,506012,MT,7.5
26841485,27.0,"7.0,7.5,5.5,9.5,8.0","0.7952424502453106,0.784946168281392,0.7656288659656503,0.7388724572355622,0.7338010219847008",7.47794062303906,502002,MT,7.0
26841485,43.0,"8.5,9.5,8.0,7.5,9.0","0.8391121679377538,0.7846649206036909,0.761684795759078,0.7611447912545427,0.7436471634209098",8.50372760076342,505022,MT,8.0
26841485,47.0,"5.5,8.0,8.0,7.5,9.0","0.6978529486742495,0.6854378458625378,0.6780430393368256,0.6720813734550668,0.664013382637721",7.583020028747846,6018,MT,5.5
26876814,83.0,"6.0,7.5,7.5,6.0,0.0","0.7307372322175875,0.6962621813718096,0.6938874200572678,0.6620331101873802,0.6490470205194641",5.472880205502228,504002,MT,5.0
26876814,96.0,"7.5,6.0,5.5,6.0,7.5","0.6921580630670141,0.6309702485683751,0.5843541674648862,0.5678592603694272,0.537053411349172",6.515085189760065,505002,MT,7.5
26876814,102.0,"7.5,7.5,9.0,7.5,0.0","0.5798176454106779,0.5189270335691574,0.46938015703251884,0.4268069742594822,0.42251523900339194",6.480414459247151,501128,MT,8.5
26921644,5.0,"6.0,6.5,6.5,7.5,5.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",6.308056123972104,CO1005,MT,7.5
26974317,1.0,"5.0,5.5,8.5,7.0,6.0","0.7571597756553327,0.7147165049260279,0.6988008835897682,0.696247378799275,0.6909401951130406",6.37346320264303,CO2003,MT,6.0
26974317,25.0,"5.5,9.0,8.0,5.5,6.0","0.7048327276345419,0.6973643375529204,0.6748831630470902,0.6691285032693622,0.65715380337877",6.809457909659908,CO3001,MT,8.0
26974317,29.0,"9.0,7.5,5.5,5.5,8.0","0.764586760140069,0.6948837167053552,0.6838611751242892,0.6788645500218019,0.677200149297963",7.145661391006428,CO3003,MT,6.0
26974317,66.0,"6.0,5.5,5.0,8.5,5.0","0.8139847571349902,0.777254428220648,0.7722264860575775,0.7650705066499988,0.7534210837031283",5.999588218741669,CO2019,MT,8.0
27023566,11.0,"8.5,8.5,8.5,8.0,7.5,7.5","0.7344555106075612,0.7143457162303073,0.6899047792992471,0.6798005291387053,0.6780415602596209,0.6780415602596209",8.09373650468034,PE1007,MT,5.0
27023566,19.0,"8.5,6.5,8.5,7.5,7.5","0.7751660347613237,0.7611984455410121,0.7444472541640987,0.7405025430720532,0.7405025430720532",7.701608658675017,CO2017,MT,8.0
27130660,66.0,"10.0,5.5,0.0,5.0,7.0","0.555166762778138,0.4196820358377426,0.37582459357437065,0.31222460505821314,0.3102647076172385",5.875285791137904,CO2019,MT,7.5
27130660,96.0,"6.5,0.0,7.5,7.5,6.5","0.741734285870384,0.674747060016157,0.6691710570757805,0.6477233263177035,0.6337757438579874",5.588558524558616,505002,MT,6.0
27143432,5.0,"4.0,5.5,3.5,7.5,0.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",4.132269536898633,CO1005,MT,6.5
27187826,27.0,"0.0,7.5,6.0,8.5,6.0","0.784946168281392,0.7434764979011416,0.7410936725618991,0.7388724572355622,0.7338010219847008",5.533085919009301,502002,MT,6.0
27187826,97.0,"2.5,7.5,6.0,6.0,4.5","0.6263928575224231,0.601961209554881,0.5975563351294533,0.5937958499860316,0.5307560100381001",5.293138831582146,505010,MT,4.0
27262970,28.0,"7.0,5.0,5.0,6.0,8.5","0.7751852233658887,0.7437489083158225,0.6901229896169457,0.685746167209158,0.685029105862909",6.294395372182123,700200,MT,6.5
27262970,50.0,"6.0,5.0,7.5,7.0,6.5","0.8886169561006896,0.8511763040663789,0.780655644318905,0.7616159518865214,0.7540218306130184",6.361348539491923,504005,MT,5.0
27262970,56.0,"5.0,5.0,6.0,7.0,8.5","0.7935189493625638,0.7677937288171591,0.7446370068861896,0.737994320087285,0.7071939374626844",6.251834643251083,501047,MT,5.0
27356379,2.0,"7.0,8.5,9.0,5.0,6.5","0.8135772514863984,0.7859489454070531,0.7587075114185058,0.7571597756553327,0.7405025430720532",7.210526324467362,CO2007,MT,5.5
27524746,42.0,"9.0,7.8,5.0,6.5,8.0","0.7690648940261873,0.7238387846596995,0.7193765273240784,0.7162825998405492,0.6982926732212964",7.2808491102859385,506005,MT,4.5
27700571,66.0,"7.5,3.5,8.5,3.5,5.0","0.8139847571349902,0.7722264860575775,0.7650705066499988,0.6969078833034914,0.6782389509989724",5.67330073699682,CO2019,MT,8.0
27879842,33.0,"5.5,6.5,7.0,7.0,7.5","0.4943585905160045,0.4787048528741731,0.4601505678576739,0.4383328418932175,0.4163944078204494",6.662275810360559,CO3005,MT,6.5
28126767,60.0,"7.5,0.0,8.0","0.8553493837382484,0.5549151918383307,-0.02239147193534543",4.493197963267187,504009,MT,6.0
28218720,2.0,"3.5,7.5,6.0,1.0,6.5","0.7571597756553327,0.7405025430720532,0.6326495038808204,0.6219286378535309,0.26866096013066737",4.756179758756997,CO2007,MT,7.0
28218720,56.0,"6.0,5.5,7.5,5.0,6.0","0.7410936725618991,0.7193219809649932,0.7163274788185116,0.7135502372156479,0.7114620697791056",6.0003553796339535,501047,MT,4.5
28218720,64.0,"5.0,7.5,6.0,7.0,5.0","0.6626421615999275,0.6466206904513362,0.6444275089068544,0.6231175174284481,0.6085628067785428",6.101038031845358,505026,MT,5.5
28256948,22.0,"5.5,9.5,5.5,5.5,7.5","0.7588447849240082,0.7518201426885993,0.7468789352761178,0.7311476943862956,0.7280526360535484",6.70088593960088,505003,MT,5.0
28304584,86.0,"8.0,6.5,8.5,8.0,9.0","0.5696500264322806,0.5690252271696922,0.5633488152878463,0.5582383416287706,0.5547085238346272",7.993905830761293,406009,MT,6.0
28384610,33.0,"5.0,6.0,7.0,7.0,5.5","0.4787048528741731,0.3321459422421031,0.2257550275990976,0.21490225125657633,0.195479804869",5.906158525279585,CO3005,MT,0.0
28384610,42.0,"6.0,6.5,8.5,8.5,8.38","0.7853239282993838,0.7689197505711695,0.7275441790251107,0.7275441790251107,0.7238387846596995",7.538884061959172,506005,MT,8.0
28396250,35.0,"8.0,9.2,7.5,8.0,8.5","0.7860792963577058,0.7616561814732157,0.7570569573013283,0.716253657368934,0.7044310115730755",8.23827134622112,505004,MT,5.0
28396250,43.0,"7.5,9.2,8.5,8.5,5.0","0.8391121679377538,0.7489336642356855,0.72256261467962,0.695599104507105,0.6930583738590954",7.759160339678155,505022,MT,10.0
28396250,71.0,"7.5,6.0,8.0,5.0,8.5","0.7490526714219616,0.7103179598733865,0.701341814273037,0.685029105862909,0.6542103736929755",6.993373491530203,700211,MT,8.5
28406858,9.0,"9.0,6.5,6.0,5.0,7.0","0.8505209399716357,0.8470115738508361,0.8152799718993222,0.811112465518883,0.8009374439453248",6.718786059076055,CH1003,MT,5.5
28427139,2.0,"7.0,7.0,8.5,6.5,8.0","0.7926766876252196,0.7882663118169727,0.7859489454070531,0.7676629016156078,0.7604327273231274",7.399365765655862,CO2007,MT,7.5
28427139,3.0,"7.0,7.0,5.5,6.5,6.5","0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049,0.7582855118007213",6.501328336640836,PE1003,MT,5.0
28427139,9.0,"7.0,5.5,6.5,6.5,7.0","0.8505209399716357,0.8470115738508361,0.8152799718993222,0.8009374439453248,0.7973135720616393",6.49438239817398,CH1003,MT,6.0
28427139,15.0,"8.5,7.0,7.5,7.0,6.5","0.825599501258673,0.8139473418754974,0.8135772514863984,0.7672126385480813,0.7625373512822752",7.317338478493304,CO2005,MT,8.5
28427965,23.0,"9.2,9.5,8.0","0.8776105131502772,0.8062822254677907,0.7586621341112049",8.926307113605958,503006,MT,7.0
28435317,22.0,"8.5,8.5,6.5,8.5,7.0","0.7742200534289769,0.7588447849240082,0.7518201426885993,0.7468789352761178,0.7311476943862956",7.808949532707694,505003,MT,4.5
28435317,25.0,"7.0,8.0,8.0,7.5,8.5","0.3949097356006903,0.1102983836609799,0.06858411958903654,0.03625407548340678,0.023069011728960215",7.365830756341674,CO3001,MT,5.5
28435317,40.0,"8.0,7.5,7.0,8.5,7.0","0.7628495032073644,0.7317825865533817,0.7255545632027222,0.7109135448775599,0.7014623718735085",7.604287213688077,506010,MT,8.0
28435317,43.0,"8.5,8.5,7.0,8.5,6.5","0.8391121679377538,0.7846649206036909,0.7690648940261873,0.761684795759078,0.7436471634209098",7.822531085748025,505022,MT,9.0
28523694,33.0,"5.5,6.5,5.0,5.0,7.5","0.661564722592898,0.5395160087009059,0.4787048528741731,0.4787048528741731,0.4775442857004417",5.88538935715181,CO3005,MT,4.0
28523694,69.0,"5.5,6.0,8.5,5.0,5.0","0.7272516405334396,0.7058597098621235,0.6585985626663247,0.6492228795756582,0.6492228795756582",5.995405764732316,CO3059,MT,7.5
28523694,144.0,"7.5,8.0,8.0,6.0,5.0,5.0","0.6483904895694789,0.6258719975902298,0.5771597047712214,0.5668787244501812,0.5489068068891856,0.5489068068891856",6.64868066888461,8001,MT,5.5
28525119,46.0,"6.5,5.5,6.0,5.0,5.0","0.6612735607451995,0.6560058502778641,0.6546031609370349,0.6497661362933922,0.6304752571984298",5.607146728774645,LA1003,MT,6.5
28766029,62.0,"0.0,6.0,5.5,5.5,7.5,7.5","0.5414405021463153,0.46695038816940493,0.4156235808668283,0.37198075371049716,0.16579808875401603,0.16579808875401603",4.521778706966393,EE2001,MT,0.0
28766029,66.0,"5.5,0.0,5.5,6.0,7.5,7.5","0.6315028773089791,0.6234024944891811,0.5578613529317406,0.555166762778138,0.23324363149756847,0.23324363149756847",4.717421827046187,CO2019,MT,7.0
28790355,3.0,"6.0,8.0,7.0,5.5,5.5","0.811112465518883,0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049",6.407188963317061,PE1003,MT,7.0
28790355,13.0,"5.5,5.5,8.0,5.5,6.5","0.7604327273231274,0.7604327273231274,0.7562352828090604,0.7561973093106854,0.7445166160969994",6.197520936911883,MT1009,MT,4.5
28790355,14.0,"8.0,5.5,6.0,5.5,5.5","0.8470718745427088,0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416",6.122047228311917,CO1007,MT,7.0
28790355,41.0,"6.5,6.0,9.0,6.0,9.0","0.5693804315627491,0.5572923670846738,0.5493598652017535,0.5395660055267608,0.5189718316083883",7.276136528553812,LA1007,MT,8.0
28856735,3.0,"5.0,7.5,3.0,5.5,8.5","0.811112465518883,0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049",5.878178534799428,PE1003,MT,5.0
28936136,5.0,"6.0,6.0,6.0,9.0,9.0","0.8697646385512399,0.8505209399716357,0.8290331963730082,0.799711299603107,0.7973979980005522",7.155531413794108,CO1005,MT,7.0
28936136,14.0,"6.0,6.0,6.0,6.5,9.0","0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416,0.7664289293565281",6.67434979793073,CO1007,MT,5.0
28992525,9.0,"0.0,0.0,7.5,0.0,0.0","0.8505209399716357,0.8470115738508361,0.8152799718993222,0.811112465518883,0.8009374439453248",1.4823766718572418,CH1003,MT,0.0
29034273,22.0,"2.0,2.5,0.0,0.0,0.0","0.7468789352761178,0.682321867286379,0.6594374432415491,0.522380291810246,0.498510980689288",1.0289539044201519,505003,MT,0.0
29034273,35.0,"2.0,2.5,0.0,2.0,0.0","0.7570569573013283,0.7161114391602909,0.6475398187634356,0.6280617980568463,0.6005862447699977",1.361609741470031,505004,MT,0.0
29034273,59.0,"2.0,2.5,0.0,2.0,0.0","0.7532835982770203,0.7399026487004027,0.7153845658423907,0.6915715727998795,0.6460937151462814",1.3364781219392297,503008,MT,0.0
29034273,75.0,"2.0,2.0,2.5,0.0,0.0","0.7577483565777281,0.6110796067136469,0.5536414052209502,0.5327681576703782,0.5234229176878148",1.3837627743426997,502003,MT,0.0
29087299,65.0,"6.5,0.0,8.0,5.5","0.7822512502211261,0.7397103593757179,0.5327483715222634,0.2654711054903427",4.657701608370784,CO2009,MT,0.0
29110396,15.0,"9.0,7.0,5.5,5.5,7.0","0.825599501258673,0.8139473418754974,0.8135772514863984,0.8135772514863984,0.7625373512822752",6.804049148923981,CO2005,MT,6.5
29142967,39.0,"8.0,8.0,7.0,8.5,9.0","0.8067302367535597,0.7811682940149138,0.7763714431182216,0.7692271898180093,0.7619487863652615",8.095031722401231,501302,MT,9.0
29149466,6.0,"7.0,6.0,8.5,7.0,7.0","0.7712490406242498,0.7613044861152621,0.6982949116229777,0.6872217939622958,0.6839628767267655",7.07943788206726,MT2001,MT,6.5
29213133,56.0,"7.5,7.5,7.0,8.0,6.0","0.7410936725618991,0.737994320087285,0.7193219809649932,0.7163274788185116,0.7114620697791056",7.205286388905028,501047,MT,7.5
29349564,35.0,"5.5,7.0,7.0,9.0,7.5","0.7992346123054762,0.7886112594253559,0.7860792963577058,0.7811682940149138,0.7689197505711695",7.190607040374208,505004,MT,5.0
29349564,37.0,"7.5,5.5,7.0,7.5,6.5","0.7853239282993838,0.783746358516305,0.7584923591610558,0.7505934240118542,0.7350028479735427",6.796713878890765,506002,MT,8.0
29349564,38.0,"9.0,5.5,7.0,7.0,7.5","0.8067302367535597,0.7962767843127508,0.7823251660548002,0.7628495032073644,0.7486989826813978",7.203597403911753,502013,MT,8.5
29349564,105.0,"7.0,7.0,7.5,7.0,7.5","0.6872523701816657,0.6843072302514333,0.656813960202577,0.6468347537254852,0.6058616418832689",7.192418268876402,505027,MT,0.0
29424822,30.0,"8.0,8.45,7.5,6.0,6.0","0.7457214123517129,0.7377483257675118,0.716486463187952,0.7103179598733865,0.6787531499669955",7.2186187338366405,1025,MT,5.5
29424822,68.0,"5.5,7.5,8.0,8.45,0.0","0.7006180728123301,0.6575661190179163,0.6549625010963301,0.6485250769365446,0.5812773431944449",6.014550806070696,502007,MT,1.0
29444710,36.0,"9.0,7.0,6.0,6.0,8.5","0.8062822254677907,0.7371563316467106,0.7040192831861378,0.6966631190545507,0.6898816513465904",7.343066491488849,503007,MT,7.5
29455306,51.0,"7.5,9.0,9.0,9.0,6.0","0.9076131526079765,0.8886169561006896,0.7989536768626145,0.7510621420803352,0.7491191779652814",8.118814276690918,506003,MT,8.5
29500417,16.0,"7.5,8.0,8.0,7.5,9.0","0.7428349572370649,0.7333759035943085,0.7285743036011765,0.7251370977620758,0.701491492524124",7.991051822466326,MT1003,MT,7.0
29500417,41.0,"9.0,9.0,8.0,7.5,7.0","0.5693804315627491,0.5572923670846738,0.5395660055267608,0.5305019652398731,0.5231223010865088",8.124381083228105,LA1007,MT,8.5
29505675,23.0,"8.5,9.68,7.5,9.0","0.9065953209968513,0.8776105131502772,0.8062822254677907,0.7619254824828289",8.682036289266714,503006,MT,8.5
29659786,5.0,"5.0,5.0,6.5,6.0,8.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",6.072131936170858,CO1005,MT,6.0
29659786,73.0,"6.0,9.0,5.0,6.5,8.0","0.7820304024258732,0.7534210837031283,0.6862317536005111,0.6808015016121982,0.6655658251157948",6.909618246181102,CO2015,MT,5.5
29696764,64.0,"8.0,9.23,8.5,8.0,7.5","0.7492701703331759,0.7238511042917264,0.7051801186309856,0.6324756022337992,0.44284524132946607",8.313959096225087,505026,MT,7.5
29776283,35.0,"7.0,7.0,5.0,8.5,7.5","0.8018075512429552,0.7992346123054762,0.7886112594253559,0.7811682940149138,0.7689197505711695",6.994667111353434,505004,MT,7.0
29779572,3.0,"7.5,6.5,5.0,2.5,6.0","0.8328533074252072,0.811112465518883,0.7983465096046731,0.7679026824905049,0.7582855118007213",5.538573898350064,PE1003,MT,0.0
29827465,5.0,"2.5,5.5,4.0,5.0,0.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.799711299603107,0.7973979980005522",3.419194248608226,CO1005,MT,8.5
29827465,7.0,"2.5,5.5,4.0,5.0,0.0","0.8015527718453053,0.8009374439453248,0.8006053966133693,0.7756822558106629,0.7737891041037069",3.412939194021269,PH1007,MT,9.5
